xi,loc,scale,p,R
-0.17218309479752036,-29.708576189115,3.836302804690134,0.044094186275704245,22.678726708944776
-0.028802785713822263,-30.49248821484904,3.214694665708701,0.008319894400723385,120.19383321897133
-0.006630346294311206,-30.7527398174596,3.3740440999241796,0.007529105778752932,132.81789755457956
-0.5188145833713858,-32.419037581244694,2.5401372952403882,0.04818331883791962,20.754070581228074
-0.40561773165288517,-31.878663138856535,2.670109935089142,0.03855250480702022,25.938651846504793
-0.05789057872909628,-31.10471516955629,3.441344807125379,0.012592174406732647,79.41440196899838
0.048792424498753845,-30.515393852397803,3.753737359284035,0.007039291912779584,142.05974299553276
-0.14910113427906005,-31.36044763137425,3.172093687493694,0.018120287051516373,55.18676371720702
0.19516403281639236,-29.041885315592268,4.8304996965807145,0.008237268791473521,121.39946204439875
-0.3763885031689125,-31.4895674613624,3.644157410609743,0.062432691143633846,16.0172496440908
0.009756690381701051,-26.800441584216728,4.179628567622688,0.04365223214131862,22.908335976099128
-0.3586925120096135,-30.982067771961706,3.8033234979168125,0.06719548919453024,14.881951333146938
-0.07854902654801535,-30.18148052439348,3.8416465684975156,0.025941563035531114,38.54817840506913
-0.09824487051913115,-29.722821198091157,4.33506197236102,0.04395366615781645,22.751230725771123
0.03272598093523439,-30.765988598697646,3.4242831463068155,0.004802777281061185,208.21286132573852
-0.218997128198058,-31.075910141332066,3.132637491514304,0.02729325714694287,36.639086152896574
-0.46131161473097226,-32.9242237674931,2.0768785852353284,0.02761928674407774,36.20658307602476
-0.06638470568471401,-30.638923375543634,3.575776613657058,0.017186134571136016,58.186440695017744
-0.053127370867887914,-29.95542030276559,4.199481782939456,0.030916825131905575,32.34484769162209
-0.09312648142136615,-30.637475201902035,3.6277695348052053,0.02171326661054292,46.05479304134035
-0.22093719443096577,-31.25200686158836,3.2676471247262295,0.029770062604969536,33.590792645262
-0.16421776178759534,-30.83603745587385,3.666490598876949,0.032123103131888105,31.130242800463307
-0.10086139585777651,-31.375942382806805,2.4841718345639636,0.005014347765178858,199.42773154752075
-0.25306812010703345,-31.899068342704943,3.4750736090396144,0.03631035284462762,27.540354792998308
-0.2016128196410718,-31.23247429140222,3.769611294848019,0.03841397041061384,26.032195821229102
-0.3525602569600143,-32.00570316953371,2.6429067253937646,0.03055577876527232,32.727033654810135
0.10877250285269949,-29.9804464798952,4.02427872864182,0.005506160514044137,181.61475631692494
-0.5843674297893977,-31.99686594876416,2.636759178873847,0.06191398943491144,16.151438618751484
-0.4383419143858109,-31.868178928561328,3.410664966339267,0.06367430373537605,15.704922415106392
-0.4174981792626547,-32.65810646485311,2.753645102183824,0.039330688308995485,25.42543858230129
-0.2150940710195467,-30.74631500319324,3.3571617286487445,0.033177341783613125,30.14105248461821
-0.08705894324798424,-30.21726069715306,4.189149501203184,0.034945589669199036,28.61591432470226
-0.09953310960620315,-29.985052502115494,4.2309215557343265,0.03966369406953165,25.211973404367477
-0.11433566928857894,-30.463550713053483,3.5482384063703165,0.02388659517406371,41.8644847753693
